uid,domainID,siteID,namedLocation,collectDate,identifiedDate,sampleID,sampleCode,referencePhotoID,referencePhotoCode,taxonID,targetTaxaPresent,scientificName,morphospeciesID,taxonRank,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,superfamily,family,subfamily,genus,specificEpithet,infraspecificEpithet,nauplii,zooMinimumLength,zooMaximumLength,zooMeanLength,zooWidth,individualCount,subsampleType,zooSubsampleVolume,estConcentratedSampleVolume,adjCountPerBottle,indeterminateSpecies,sampleCondition,distinctTaxon,taxonDatabaseID,taxonDatabaseName,identificationQualifier,identificationReferences,qcChecked,laboratoryName,internalLabName,identifiedBy,identificationRemarks,identificationHistoryID,dataQF
"3dad2d01-32ee-4867-8138-e73c07b85f22","D09","PRLA","PRLA.AOS.littoral2","2019-07-11T14:43Z","2019-09-03","PRLA.20190711.SCHINDLER.2","A00000084779","LEPTODIAPTOMUS_SICILOIDES_ANTSPINES_400X_BA19NEOZ02002|LEPTODIAPTOMUS_SICILOIDES_50X_BA19NEOZ02002|LEPTODIAPTOMUS_SICILOIDES_ANTPROCESS_400X_BA19NEOZ02002|LEPTODIAPTOMUS_SICILOIDES_ANTENNA_200X_BA19NEOZ02002|LEPTODIAPTOMUS_SICILOIDES_P5_100X_BA19NEOZ02002","||||","LEPSIC","Y","Leptodiaptomus siciloides",,"species","Arthropoda","Crustacea","Maxillopoda","Copepoda","Neocopepoda","Gymnoplea","Calanoida",,,"Diaptomidae",,"Leptodiaptomus","siciloides",,"N",1.212,1.411,1.324,,27,"coarse",4.000,50,338,"N","condition OK","Y",,,,"Thorp and Rogers, 2016","N","Rhithron Associates, Inc.",,"B. Hayford",,,
"2eebe829-0ed1-4475-8987-42f85d598119","D09","PRLA","PRLA.AOS.littoral1","2019-07-11T14:43Z","2019-09-04","PRLA.20190711.SCHINDLER.1","A00000084758",,,"DAPPUL1","Y","Daphnia pulex",,"species","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",,,"Diplostraca","Cladocera",,"Daphniidae",,"Daphnia","pulex",,"N",1.422,1.998,1.723,,86,"coarse",5.000,50,860,"N","condition OK","Y",,,,"Thorp and Rogers, 2016","N","Rhithron Associates, Inc.",,"B. Hayford",,,
"c0896782-d47b-4005-b930-faa2b7df4efa","D09","PRLA","PRLA.AOS.littoral2","2019-07-11T14:43Z","2019-09-03","PRLA.20190711.SCHINDLER.2","A00000084779","DAPHNIA_AMBIGUA_POSTERIOR_200X_BA19NEOZ02002|DAPHNIA_AMBIGUA_50X_BA19NEOZ02002|DAPHNIA_AMBIGUA_ANTENNA_200X_BA19NEOZ02002","||","DAPAMB","Y","Daphnia ambigua",,"species","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",,,"Diplostraca","Cladocera",,"Daphniidae",,"Daphnia","ambigua",,"N",1.112,1.236,1.191,,20,"coarse",4.000,50,250,"N","condition OK","Y",,,,"Thorp and Rogers, 2016","N","Rhithron Associates, Inc.",,"B. Hayford",,,
"6cf93b29-9155-48de-bfe6-af0719233c6a","D09","PRLA","PRLA.AOS.littoral2","2019-07-11T14:43Z","2019-09-03","PRLA.20190711.SCHINDLER.2","A00000084779",,,"ACASP20","Y","Acanthocyclops sp.",,"genus","Arthropoda","Crustacea","Maxillopoda","Copepoda","Neocopepoda","Podoplea","Cyclopoida",,,"Cyclopidae",,"Acanthocyclops","sp.",,"N",1.162,1.425,1.271,,7,"coarse",4.000,50,88,"N","condition OK","N",,,,"Thorp and Rogers, 2016","N","Rhithron Associates, Inc.",,"B. Hayford",,,
"660597c0-e732-48bb-b067-721fd35fb64a","D09","PRLA","PRLA.AOS.littoral1","2019-07-11T14:43Z","2019-09-04","PRLA.20190711.SCHINDLER.1","A00000084758",,,"LEPSIC","Y","Leptodiaptomus siciloides",,"species","Arthropoda","Crustacea","Maxillopoda","Copepoda","Neocopepoda","Gymnoplea","Calanoida",,,"Diaptomidae",,"Leptodiaptomus","siciloides",,"N",1.185,1.312,1.244,,26,"coarse",5.000,50,260,"N","condition OK","Y",,,,"Thorp and Rogers, 2016","N","Rhithron Associates, Inc.",,"B. Hayford",,,
"d2cab3a3-cd32-4c97-90f9-2bdc915a37b2","D09","PRLA","PRLA.AOS.buoy.c0","2019-07-11T14:43Z","2019-09-04","PRLA.20190711.SCHINDLER.3","A00000084776",,,"LEPSIC","Y","Leptodiaptomus siciloides",,"species","Arthropoda","Crustacea","Maxillopoda","Copepoda","Neocopepoda","Gymnoplea","Calanoida",,,"Diaptomidae",,"Leptodiaptomus","siciloides",,"N",1.055,1.335,1.191,,26,"coarse",4.000,50,325,"N","condition OK","Y",,,,"Thorp and Rogers, 2016","Y","Rhithron Associates, Inc.",,"B. Hayford",,,
"6b96d380-dbb1-4326-837b-b19140a0a365","D09","PRLA","PRLA.AOS.buoy.c0","2019-07-11T14:43Z","2019-09-04","PRLA.20190711.SCHINDLER.3","A00000084776",,,"DAPPUL1","Y","Daphnia pulex",,"species","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",,,"Diplostraca","Cladocera",,"Daphniidae",,"Daphnia","pulex",,"N",1.498,1.985,1.742,,31,"coarse",4.000,50,388,"N","condition OK","Y",,,,"Thorp and Rogers, 2016","Y","Rhithron Associates, Inc.",,"B. Hayford",,,
"9d46cf66-0194-42df-bd54-9b3c053e9486","D09","PRLA","PRLA.AOS.buoy.c0","2019-07-11T14:43Z","2019-09-04","PRLA.20190711.SCHINDLER.3","A00000084776",,,"ACAVER","Y","Acanthocyclops vernalis",,"species","Arthropoda","Crustacea","Maxillopoda","Copepoda","Neocopepoda","Podoplea","Cyclopoida",,,"Cyclopidae",,"Acanthocyclops","vernalis",,"N",0.998,1.658,1.308,,10,"coarse",4.000,50,125,"N","condition OK","Y",,,,"Thorp and Rogers, 2016","Y","Rhithron Associates, Inc.",,"B. Hayford",,,
"4014899a-a45b-4b20-8876-919e1cec4933","D09","PRLA","PRLA.AOS.littoral1","2019-07-11T14:43Z","2019-09-04","PRLA.20190711.SCHINDLER.1","A00000084758",,,"COPSP","Y","Copepoda sp.",,"subclass","Arthropoda","Crustacea","Maxillopoda","Copepoda",,,,,,,,,"sp.",,"Y",0.105,1.195,0.379,,158,"coarse",5.000,50,1580,"N","condition OK","N",,,,"Thorp and Rogers, 2016","N","Rhithron Associates, Inc.",,"B. Hayford",,,
"578d0b47-d7e6-4494-b88b-1c7681dce739","D09","PRLA","PRLA.AOS.littoral1","2019-07-11T14:43Z","2019-09-04","PRLA.20190711.SCHINDLER.1","A00000084758",,,"ACAVER","Y","Acanthocyclops vernalis",,"species","Arthropoda","Crustacea","Maxillopoda","Copepoda","Neocopepoda","Podoplea","Cyclopoida",,,"Cyclopidae",,"Acanthocyclops","vernalis",,"N",0.985,1.255,1.142,,31,"coarse",5.000,50,310,"N","condition OK","Y",,,,"Thorp and Rogers, 2016","N","Rhithron Associates, Inc.",,"B. Hayford",,,
