uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,additionalCoordUncertainty,geodeticDatum,elevation,elevationUncertainty,aquaticSiteType,startDate,collectDate,eventID,boutNumber,sampleID,sampleCode,sampleCondition,samplingProtocolVersion,samplingImpractical,biophysicalCriteria,affectedByWind,samplerType,sampleNumber,towsTrapsNumber,towsTrapsVolume,zooDepth1,zooDepth2,zooDepth3,remarks,recordedBy,collectedBy,dataQF
"4bafa31c-5ed1-45ca-ac81-c4331c7f8499","D18","TOOK","TOOK.AOS.littoral3",68.625860,-149.598200,5.0,10.0,"WGS84",717.0,5.0,"lake","2019-06-21T00:52Z","2019-06-21T00:52Z","TOOK.20190620",1,"TOOK.20190620.SCHINDLER.2","A00000099064",,"NEON.DOC.001194vF",,,,"Schindler-Patalas",1,2,24.00,0.5,1.5,,,"0000-0002-9744-1448","0000-0001-5131-1181",
"46241dfb-a7dd-43d5-9014-b6aa1459e8f2","D18","TOOK","TOOK.AOS.buoy.c1",68.630699,-149.611405,10.0,10.0,"WGS84",715.0,10.0,"lake","2019-06-21T00:52Z","2019-06-21T00:52Z","TOOK.20190620",1,"TOOK.20190620.TOWNET.1","A00000099062",,"NEON.DOC.001194vF",,,,"tow net",1,1,1350.50,18.5,,,,"0000-0002-9744-1448","0000-0001-5131-1181",
"9182264a-52ba-4cae-9147-ebf55c76cca8","D18","TOOK","TOOK.AOS.littoral2",68.640502,-149.596089,5.0,10.0,"WGS84",717.0,5.0,"lake","2019-06-21T00:52Z","2019-06-21T00:52Z","TOOK.20190620",1,"TOOK.20190620.SCHINDLER.3","A00000099063",,"NEON.DOC.001194vF",,,,"Schindler-Patalas",2,3,36.00,0.5,2.0,3.4,,"0000-0002-9744-1448","0000-0001-5131-1181",
