uid,domainID,siteID,namedLocation,collectDate,identifiedDate,sampleID,sampleCode,referencePhotoID,referencePhotoCode,taxonID,targetTaxaPresent,scientificName,morphospeciesID,taxonRank,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,superfamily,family,subfamily,genus,specificEpithet,infraspecificEpithet,nauplii,zooMinimumLength,zooMaximumLength,zooMeanLength,zooWidth,individualCount,subsampleType,zooSubsampleVolume,estConcentratedSampleVolume,adjCountPerBottle,indeterminateSpecies,sampleCondition,distinctTaxon,taxonDatabaseID,taxonDatabaseName,identificationQualifier,identificationReferences,qcChecked,laboratoryName,internalLabName,identifiedBy,identificationRemarks,identificationHistoryID,dataQF
"c3198700-68c4-4c0d-acbe-0a166642ef2a","D09","PRPO","PRPO.AOS.littoral2","2015-09-14T17:00Z","2017-02-28","PRPO.20150914.SCHINDLER.2",,,,"DIATHO","Y","Diacyclops thomasi",,"species","Arthropoda","Crustacea","Maxillopoda","Copepoda","Neocopepoda","Podoplea","Cyclopoida",,,"Cyclopidae",,"Diacyclops","thomasi",,,0.750,1.100,0.910,,15,"coarse",1.000,50,750,"N","condition OK","N","88789","ITIS",,"Dodson et al. 2010","N","EcoAnalysts Inc.",,"K. Schnake","subsamplePercent = 2",,"legacyData"
"f05e88b1-5f1f-45ef-a8ac-fdebb45acd48","D09","PRPO","PRPO.AOS.littoral1","2015-09-14T17:00Z","2017-02-28","PRPO.20150914.SCHINDLER.1",,,,"KERQUA","Y","Keratella quadrata",,"species","Rotifera",,"Monogonta","Monogononta",,"Pseudotrocha","Ploima",,,"Brachionidae",,"Keratella","quadrata",,,0.150,0.150,0.150,,110,"coarse",2.000,60,3300,"N","condition OK","N","58352","ITIS",,"Stemberger 1979","N","EcoAnalysts Inc.",,"K. Schnake","subsamplePercent = 3.33",,"legacyData"
"d4198e5e-0e2c-40a7-a65e-7a0c6a0e486b","D09","PRPO","PRPO.AOS.buoy.c0","2015-09-14T17:00Z","2017-02-28","PRPO.20150914.SCHINDLER.3",,,,"LEPSIC","Y","Leptodiaptomus siciloides",,"species","Arthropoda","Crustacea","Maxillopoda","Copepoda","Neocopepoda","Gymnoplea","Calanoida",,,"Diaptomidae",,"Leptodiaptomus","siciloides",,,0.900,1.050,0.977,,12,"coarse",2.000,60,360,"N","condition OK","N","85843","ITIS",,"Dodson et al. 2010","N","EcoAnalysts Inc.",,"K. Schnake","subsamplePercent = 3.33",,"legacyData"
"05ce17c3-1655-4904-8734-aa5779389883","D09","PRPO","PRPO.AOS.littoral2","2015-09-14T17:00Z","2017-02-28","PRPO.20150914.SCHINDLER.2",,,,"LEPSIC","Y","Leptodiaptomus siciloides",,"species","Arthropoda","Crustacea","Maxillopoda","Copepoda","Neocopepoda","Gymnoplea","Calanoida",,,"Diaptomidae",,"Leptodiaptomus","siciloides",,,0.950,1.100,0.999,,18,"coarse",1.000,50,900,"N","condition OK","N","85843","ITIS",,"Dodson et al. 2010","N","EcoAnalysts Inc.",,"K. Schnake","subsamplePercent = 2",,"legacyData"
"52ed5faa-f683-43a7-aa8a-9bac314ed531","D09","PRPO","PRPO.AOS.littoral1","2015-09-14T17:00Z","2017-02-28","PRPO.20150914.SCHINDLER.1",,,,"DAPPUL1","Y","Daphnia pulex",,"species","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",,,"Diplostraca","Cladocera",,"Daphniidae",,"Daphnia","pulex",,,0.675,2.000,1.196,,91,"coarse",2.000,60,2730,"N","condition OK","N","83874","ITIS",,"Pennak 1989","N","EcoAnalysts Inc.",,"K. Schnake","subsamplePercent = 3.33",,"legacyData"
"9f73a437-67be-47b4-b932-75dbf9969226","D09","PRPO","PRPO.AOS.buoy.c0","2015-09-14T17:00Z","2017-02-28","PRPO.20150914.SCHINDLER.3",,,,"KERQUA","Y","Keratella quadrata",,"species","Rotifera",,"Monogonta","Monogononta",,"Pseudotrocha","Ploima",,,"Brachionidae",,"Keratella","quadrata",,,0.150,0.150,0.150,,178,"coarse",2.000,60,5340,"N","condition OK","N","58352","ITIS",,"Stemberger 1979","N","EcoAnalysts Inc.",,"K. Schnake","subsamplePercent = 3.33",,"legacyData"
"d5ee9428-e70a-475c-8a8c-cfcc0bb5f1af","D09","PRPO","PRPO.AOS.littoral2","2015-09-14T17:00Z","2017-02-28","PRPO.20150914.SCHINDLER.2",,,,"CYCSP","Y","Cyclopoida sp.","copepodites","order","Arthropoda","Crustacea","Maxillopoda","Copepoda","Neocopepoda","Podoplea","Cyclopoida",,,,,,"sp.",,,0.400,0.950,0.719,,31,"coarse",1.000,50,1550,"N","condition OK","N",,,,"Dodson et al. 2010","N","EcoAnalysts Inc.",,"K. Schnake","subsamplePercent = 2",,"legacyData"
"9415b59c-5631-476b-af73-0e4224fee290","D09","PRPO","PRPO.AOS.littoral1","2015-09-14T17:00Z","2017-02-28","PRPO.20150914.SCHINDLER.1",,,,"KERCOC","Y","Keratella cochlearis",,"species","Rotifera",,"Monogonta","Monogononta",,"Pseudotrocha","Ploima",,,"Brachionidae",,"Keratella","cochlearis",,,0.175,0.175,0.175,,4,"coarse",2.000,60,120,"N","condition OK","N","58360","ITIS",,"Stemberger 1979","N","EcoAnalysts Inc.",,"K. Schnake","subsamplePercent = 3.33",,"legacyData"
"67ebbd3d-0818-4b2a-944f-bdb58f03f1b4","D09","PRPO","PRPO.AOS.littoral1","2015-09-14T17:00Z","2017-02-28","PRPO.20150914.SCHINDLER.1",,,,"DIATHO","Y","Diacyclops thomasi",,"species","Arthropoda","Crustacea","Maxillopoda","Copepoda","Neocopepoda","Podoplea","Cyclopoida",,,"Cyclopidae",,"Diacyclops","thomasi",,,0.850,0.925,0.888,,2,"coarse",2.000,60,60,"N","condition OK","N","88789","ITIS",,"Dodson et al. 2010","N","EcoAnalysts Inc.",,"K. Schnake","subsamplePercent = 3.33",,"legacyData"
"014455b3-620a-451b-82a1-4025df29ac7c","D09","PRPO","PRPO.AOS.littoral2","2015-09-14T17:00Z","2017-02-28","PRPO.20150914.SCHINDLER.2",,,,"KERQUA","Y","Keratella quadrata",,"species","Rotifera",,"Monogonta","Monogononta",,"Pseudotrocha","Ploima",,,"Brachionidae",,"Keratella","quadrata",,,0.150,0.150,0.150,,104,"coarse",1.000,50,5200,"N","condition OK","N","58352","ITIS",,"Stemberger 1979","N","EcoAnalysts Inc.",,"K. Schnake","subsamplePercent = 2",,"legacyData"
