uid,domainID,siteID,namedLocation,collectDate,identifiedDate,sampleID,sampleCode,referencePhotoID,referencePhotoCode,taxonID,targetTaxaPresent,scientificName,morphospeciesID,taxonRank,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,superfamily,family,subfamily,genus,specificEpithet,infraspecificEpithet,nauplii,zooMinimumLength,zooMaximumLength,zooMeanLength,zooWidth,individualCount,subsampleType,zooSubsampleVolume,estConcentratedSampleVolume,adjCountPerBottle,indeterminateSpecies,sampleCondition,distinctTaxon,taxonDatabaseID,taxonDatabaseName,identificationQualifier,identificationReferences,qcChecked,laboratoryName,internalLabName,identifiedBy,identificationRemarks,identificationHistoryID,dataQF
"3d2c42a1-37be-4967-b9e7-9a25686d3fde","D05","CRAM","CRAM.AOS.buoy.c0","2016-09-19T17:00Z","2017-03-28","CRAM.20160919.TOWNET.1",,,,"CONUNI","Y","Conochilus unicornis",,"species","Rotifera",,"Monogonta","Monogononta",,"Gnesiotrocha","Flosculariaceae",,,"Conochilidae",,"Conochilus","unicornis",,,0.100,0.100,0.100,0.080,60,"coarse",0.500,90,10800,"N","condition OK",,"59419","ITIS",,"Stemberger 1979","Y","EcoAnalysts Inc.",,"K. Schnake","subsamplePercent = 0.56",,"legacyData"
"a29835be-f1af-4fcd-b932-e798805c55a6","D05","CRAM","CRAM.AOS.littoral1","2016-09-19T17:00Z","2017-03-28","CRAM.20160919.SCHINDLER.2",,,,"POLSP20","Y","Polyarthra sp.",,"genus","Rotifera",,"Monogonta","Monogononta",,"Pseudotrocha","Ploima",,,"Synchaetidae",,"Polyarthra","sp.",,,0.150,0.150,0.150,,1,"coarse",1.000,20,20,"N","condition OK","N","59270","ITIS",,"Stemberger 1979","N","EcoAnalysts Inc.",,"K. Schnake","subsamplePercent = 5",,"legacyData"
"706d3f04-5667-4c74-bd33-5ed5eb7de1e5","D05","CRAM","CRAM.AOS.buoy.c0","2016-09-19T17:00Z","2017-03-28","CRAM.20160919.TOWNET.1",,,,"KERCRA","Y","Keratella crassa",,"species","Rotifera",,"Monogonta","Monogononta",,"Pseudotrocha","Ploima",,,"Brachionidae",,"Keratella","crassa",,,0.150,0.150,0.150,,58,"coarse",0.500,90,10440,"N","condition OK",,"58370","ITIS",,"Stemberger 1979","Y","EcoAnalysts Inc.",,"K. Schnake","subsamplePercent = 0.56",,"legacyData"
"9d6949f8-4d9c-49f4-a067-a58ec56452a3","D05","CRAM","CRAM.AOS.littoral2","2016-09-19T17:00Z","2017-03-28","CRAM.20160919.SCHINDLER.1",,,,"TRISP31","Y","Trichocerca sp.",,"genus","Rotifera",,"Monogonta","Monogononta",,"Pseudotrocha","Ploima",,,"Trichocercidae",,"Trichocerca","sp.",,,0.300,0.350,0.325,0.080,24,"coarse",5.000,20,96,"N","condition OK","N","59074","ITIS",,"Stemberger 1979","N","EcoAnalysts Inc.",,"K. Schnake","subsamplePercent = 25",,"legacyData"
"b374acb6-5ac9-4c74-a409-9fe063925b9f","D05","CRAM","CRAM.AOS.littoral1","2016-09-19T17:00Z","2017-03-28","CRAM.20160919.SCHINDLER.2",,,,"CALSP1","Y","Calanoida sp.","copepodites","order","Arthropoda","Crustacea","Maxillopoda","Copepoda","Neocopepoda","Gymnoplea","Calanoida",,,,,,"sp.",,,0.400,0.675,0.492,,3,"coarse",1.000,20,60,"N","condition OK","N",,,,"Dodson et al. 2010","N","EcoAnalysts Inc.",,"K. Schnake","subsamplePercent = 5",,"legacyData"
"0eaad6d6-e367-4518-a165-c24fac9b357a","D05","CRAM","CRAM.AOS.buoy.c0","2016-09-19T17:00Z","2017-03-28","CRAM.20160919.TOWNET.1",,,,"CHASP13","Y","Chaoborus sp.",,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera",,"Chaoboridae","Chaoborinae","Chaoborus","sp.",,,6.450,6.450,6.450,,1,"coarse",0.500,90,180,"N","condition OK",,"125904","ITIS",,"Haney et al. 2013","Y","EcoAnalysts Inc.",,"K. Schnake","subsamplePercent = 0.56",,"legacyData"
"d3f73a8b-acbe-4eb7-b055-5dec6118b15a","D05","CRAM","CRAM.AOS.littoral2","2016-09-19T17:00Z","2017-03-28","CRAM.20160919.SCHINDLER.1",,,,"CHYSP","Y","Chydoridae sp.",,"family","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",,,"Diplostraca","Cladocera",,"Chydoridae",,,"sp.",,,0.175,0.275,0.215,,5,"coarse",5.000,20,20,"N","other (specified in remarks)","Y","83973","ITIS",,"Dodson et al. 2010","N","EcoAnalysts Inc.",,"K. Schnake","subsamplePercent = 25 ;fragments",,"legacyData"
"d0daa709-233b-417f-86a7-0270e6a7fded","D05","CRAM","CRAM.AOS.littoral1","2016-09-19T17:00Z","2017-03-28","CRAM.20160919.SCHINDLER.2",,,,"KERTAU","Y","Keratella taurocephala",,"species","Rotifera",,"Monogonta","Monogononta",,"Pseudotrocha","Ploima",,,"Brachionidae",,"Keratella","taurocephala",,,0.125,0.175,0.132,,167,"coarse",1.000,20,3340,"N","condition OK","N","58381","ITIS",,"Stemberger 1979","N","EcoAnalysts Inc.",,"K. Schnake","subsamplePercent = 5",,"legacyData"
"202c763b-4165-4c9d-b9da-343e7adb797d","D05","CRAM","CRAM.AOS.littoral2","2016-09-19T17:00Z","2017-03-28","CRAM.20160919.SCHINDLER.1",,,,"TROPRA1","Y","Tropocyclops prasinus mexicanus",,"subspecies","Arthropoda","Crustacea","Maxillopoda","Copepoda","Neocopepoda","Podoplea","Cyclopoida",,,"Cyclopidae",,"Tropocyclops","prasinus mexicanus","mexicanus",,0.325,0.500,0.404,,24,"coarse",5.000,20,96,"N","condition OK","N","88745","ITIS",,"Dodson et al. 2010","N","EcoAnalysts Inc.",,"K. Schnake","subsamplePercent = 25",,"legacyData"
"4cde2006-0aed-4933-92bb-c1fe7d785b75","D05","CRAM","CRAM.AOS.buoy.c0","2016-09-19T17:00Z","2017-03-28","CRAM.20160919.TOWNET.1",,,,"CALSP1","Y","Calanoida sp.","copepodites","order","Arthropoda","Crustacea","Maxillopoda","Copepoda","Neocopepoda","Gymnoplea","Calanoida",,,,,,"sp.",,,0.375,0.700,0.583,,3,"coarse",0.500,90,540,"N","condition OK",,,,,"Dodson et al. 2010","Y","EcoAnalysts Inc.",,"K. Schnake","subsamplePercent = 0.56",,"legacyData"
"249e33a9-4358-4b3e-afee-b7cc515b7e65","D05","CRAM","CRAM.AOS.littoral2","2016-09-19T17:00Z","2017-03-28","CRAM.20160919.SCHINDLER.1",,,,"CYCSP","Y","Cyclopoida sp.","copepodites","order","Arthropoda","Crustacea","Maxillopoda","Copepoda","Neocopepoda","Podoplea","Cyclopoida",,,,,,"sp.",,,0.625,0.625,0.625,,1,"coarse",5.000,20,4,"N","condition OK","Y",,,,"Dodson et al. 2010","N","EcoAnalysts Inc.",,"K. Schnake","subsamplePercent = 25",,"legacyData"
