"","siteID","date","meanTemp","maxTemp","minTemp"
"1","CRAM","2017-09-11",17.65875,18.4,17.19
"2","CRAM","2017-09-12",17.9923913043478,18.62,17.13
"3","CRAM","2017-09-13",18.8193617021277,19.56,17.8
"4","CRAM","2017-09-14",19.395,20.21,18.34
"5","CRAM","2017-09-15",20.1627027027027,20.66,19.37
"6","CRAM","2017-09-16",20.740625,21.29,19.94
"7","CRAM","2017-09-17",21.0552083333333,21.67,20.43
"8","CRAM","2017-09-18",20.3379166666667,20.95,19.59
"9","CRAM","2017-09-19",19.3029166666667,19.59,18.86
"10","CRAM","2017-09-20",19.4591666666667,20.04,18.78
"11","CRAM","2017-09-21",18.7997916666667,18.98,18.44
"12","CRAM","2017-09-22",19.5860416666667,20.22,18.4
"13","CRAM","2017-09-23",19.4976086956522,19.85,18.88
"14","CRAM","2017-09-24",20.4451111111111,20.94,19.28
"15","CRAM","2017-09-25",21.2283333333333,21.97,20.52
"16","CRAM","2017-09-26",21.2225,21.54,20.86
"17","CRAM","2017-09-27",20.555,21.12,19.47
"18","CRAM","2017-09-28",18.9558695652174,19.45,18.41
"19","CRAM","2017-09-29",18.30125,18.54,17.95
"20","CRAM","2017-09-30",17.7277083333333,18.08,17.15
"21","CRAM","2017-10-01",17.1704166666667,17.6,16.82
"22","CRAM","2017-10-02",16.8147916666667,17.12,16.46
"23","CRAM","2017-10-03",16.6466666666667,16.86,16.38
"24","CRAM","2017-10-04",16.830625,17.24,16.48
"25","CRAM","2017-10-05",16.3741666666667,16.7,15.97
"26","CRAM","2017-10-06",15.8754166666667,16.03,15.63
"27","CRAM","2017-10-07",15.8858333333333,16.12,15.58
"28","CRAM","2017-10-08",15.5775,15.78,15.29
"29","CRAM","2017-10-09",15.7259574468085,16.15,15.24
"30","CRAM","2017-10-10",15.3952083333333,15.84,14.99
"31","CRAM","2017-10-11",14.9908333333333,15.48,14.52
"32","CRAM","2017-10-12",14.5989583333333,14.95,14.34
"33","CRAM","2017-10-13",14.1489583333333,14.33,13.98
"34","CRAM","2017-10-14",13.870625,14.14,13.47
"35","CRAM","2017-10-15",13.4070833333333,13.59,13.07
"36","CRAM","2017-10-16",12.8310416666667,13.07,12.45
"37","CRAM","2017-10-17",12.4508333333333,12.74,12.18
"38","CRAM","2017-10-18",12.3958333333333,12.6,12.13
"39","CRAM","2017-10-19",12.36875,12.81,12
"40","CRAM","2017-10-20",12.02,12.23,11.84
"41","CRAM","2017-10-21",12.34625,12.85,11.8
"42","CRAM","2017-10-22",12.499375,12.68,12.11
"43","CRAM","2017-10-23",12.330625,12.61,12
"44","CRAM","2017-10-24",12.058125,12.32,11.86
"45","CRAM","2017-10-25",11.4135416666667,11.85,10.92
"46","CRAM","2017-10-26",10.7204166666667,11.1,10.31
"47","CRAM","2017-10-27",10.1214583333333,10.3,9.92
"48","CRAM","2017-10-28",9.50895833333333,9.91,9.03
"49","CRAM","2017-10-29",8.85208333333333,9.07,8.56
"50","CRAM","2017-10-30",8.30770833333333,8.56,8.06
"51","CRAM","2017-10-31",7.83145833333333,8.09,7.51
"52","CRAM","2017-11-01",7.27854166666667,7.48,6.97
"53","CRAM","2017-11-02",6.79729166666667,6.99,6.57
"54","CRAM","2017-11-03",6.49541666666667,6.58,6.35
"55","CRAM","2017-11-04",6.22791666666667,6.4,5.96
"56","CRAM","2017-11-05",5.79104166666667,5.94,5.71
"57","CRAM","2017-11-06",5.613125,5.71,5.43
"58","CRAM","2017-11-07",5.28395833333333,5.5,5.02
"59","CRAM","2017-11-08",4.85708333333333,5.07,4.57
"60","CRAM","2017-11-09",4.45,4.6,4.22
"61","CRAM","2017-11-10",3.75979166666667,4.18,3.26
"62","CRAM","2017-11-11",3.16729166666667,3.47,2.76
"63","CRAM","2017-11-12",2.72708333333333,2.8,2.64
"64","CRAM","2018-05-25",20.0813793103448,20.54,19.29
"65","CRAM","2018-05-26",20.5202222222222,21.15,19.78
"66","CRAM","2018-05-27",21.6997297297297,22.67,20.43
"67","CRAM","2018-05-28",22.7824390243902,23.5,21.52
"68","CRAM","2018-05-29",23.8271111111111,25.01,22.58
"69","CRAM","2018-05-30",24.6058139534884,25.61,23.25
"70","CRAM","2018-05-31",24.2627083333333,24.63,23.65
"71","CRAM","2018-06-01",23.6806382978723,24.48,22.43
"72","CRAM","2018-06-02",21.6875,22.41,20.29
"73","CRAM","2018-06-03",20.7341666666667,21.41,20.11
"74","CRAM","2018-06-04",19.7441666666667,20.3,18.74
"75","CRAM","2018-06-05",18.9285416666667,19.4,18.21
"76","CRAM","2018-06-06",19.2110416666667,20.13,18.18
"77","CRAM","2018-06-07",18.5275,18.78,18.17
"78","CRAM","2018-06-08",19.6260465116279,20.78,18.19
"79","CRAM","2018-06-09",19.6064583333333,19.99,19.07
"80","CRAM","2018-06-10",19.5389583333333,19.97,19.02
"81","CRAM","2018-06-11",20.1241666666667,20.9,19.14
"82","CRAM","2018-06-12",20.5170833333333,21.14,19.64
"83","CRAM","2018-06-13",20.8347916666667,21.41,20.28
"84","CRAM","2018-06-14",21.146875,21.79,20.4
"85","CRAM","2018-06-15",22.01075,23.2,20.87
"86","CRAM","2018-06-16",20.6427083333333,21.58,20.1
"87","CRAM","2018-06-17",20.4908333333333,20.7,20.12
"88","CRAM","2018-06-18",21.4707317073171,22,20.46
"89","CRAM","2018-06-19",22.675,23.7,21.55
"90","CRAM","2018-06-20",22.9577083333333,23.95,22.08
"91","CRAM","2018-06-21",23.44375,24.64,22.44
"92","CRAM","2018-06-22",23.7175,24.83,22.62
"93","CRAM","2018-06-23",24.4660416666667,25.91,22.99
"94","CRAM","2018-06-24",24.39375,26.26,23.52
"95","CRAM","2018-06-25",23.9480434782609,24.9,22.93
"96","CRAM","2018-06-26",23.9125,24.97,22.83
"97","CRAM","2018-06-27",23.5739583333333,24.08,23.06
"98","CRAM","2018-06-28",23.53,23.96,23.13
"99","CRAM","2018-06-29",24.4846808510638,25.44,23.31
"100","CRAM","2018-06-30",25.2877083333333,25.94,24.3
"101","CRAM","2018-07-01",25.7731914893617,26.92,25.18
"102","CRAM","2018-07-02",25.1375,25.85,24.19
"103","CRAM","2018-07-03",24.9266666666667,25.52,24.17
"104","CRAM","2018-07-04",25.3217021276596,25.87,24.79
"105","CRAM","2018-07-05",25.3964444444444,26.01,24.88
"106","CRAM","2018-07-06",25.29875,25.88,24.57
"107","CRAM","2018-07-07",25.4640425531915,26.18,24.55
"108","CRAM","2018-07-08",25.2072093023256,26.28,24.43
"109","CRAM","2018-07-09",25.218,25.92,24.38
"110","CRAM","2018-07-10",25.5714583333333,26.26,25.06
"111","CRAM","2018-07-11",25.8816666666667,26.8,25.12
"112","CRAM","2018-07-12",25.2666666666667,25.65,24.63
"113","CRAM","2018-07-13",24.5566666666667,24.84,24.35
"114","CRAM","2018-07-14",24.5514583333333,24.87,24.32
"115","CRAM","2018-07-15",25.4670833333333,26.38,24.33
"116","CRAM","2018-07-16",26.0720454545455,26.87,25.42
"117","CRAM","2018-07-17",25.516875,26.08,24.75
"118","CRAM","2018-07-18",25.00875,25.75,24.36
"119","CRAM","2018-07-19",25.0172340425532,26.01,24.31
"120","CRAM","2018-07-20",25.0934042553192,25.74,24.51
"121","CRAM","2018-07-21",24.0241666666667,24.59,23.29
"122","CRAM","2018-07-22",22.9325,23.27,22.39
"123","CRAM","2018-07-23",23.1247916666667,24.26,22.34
"124","CRAM","2018-07-24",23.8347826086957,25.22,22.53
"125","CRAM","2018-07-25",23.9075,24.68,23.25
"126","CRAM","2018-07-26",23.6447916666667,24.16,23
"127","CRAM","2018-07-27",22.7841666666667,23.15,22.24
"128","CRAM","2018-07-28",22.215,22.57,21.74
"129","CRAM","2018-07-29",22.3739583333333,23,21.72
"130","CRAM","2018-07-30",22.9216666666667,23.9,22.03
"131","CRAM","2018-07-31",23.46,24.43,22.56
"132","CRAM","2018-08-01",24.0827272727273,24.87,23.12
"133","CRAM","2018-08-02",23.3477083333333,23.87,22.35
"134","CRAM","2018-08-03",22.1604166666667,22.42,21.67
"135","CRAM","2018-08-04",22.03875,22.57,21.63
"136","CRAM","2018-08-05",22.0566666666667,22.66,21.64
"137","CRAM","2018-08-06",22.6184782608696,23.23,21.63
"138","CRAM","2018-08-07",22.99125,23.7,22.48
"139","CRAM","2018-08-08",23.2989583333333,24.13,22.44
"140","CRAM","2018-08-09",23.5454347826087,24.16,22.83
"141","CRAM","2018-08-10",24.2610869565217,25.87,23.3
"142","CRAM","2018-08-11",24.5070833333333,25.16,23.87
"143","CRAM","2018-08-12",25.2233333333333,26.19,24.16
"144","CRAM","2018-08-13",25.75625,27.31,24.71
"145","CRAM","2018-08-14",25.9229787234043,26.67,25.12
"146","CRAM","2018-08-15",25.6277083333333,26.02,25.12
"147","CRAM","2018-08-16",25.2429166666667,25.63,24.93
"148","CRAM","2018-08-17",25.1706382978723,25.73,24.7
"149","CRAM","2018-08-18",24.9166666666667,25.42,24.41
"150","CRAM","2018-08-19",24.741875,25.62,24.23
"151","CRAM","2018-08-20",24.5966666666667,25.23,24.17
"152","CRAM","2018-08-21",24.3616666666667,24.89,23.79
"153","CRAM","2018-08-22",23.345625,23.75,22.66
"154","CRAM","2018-08-23",22.7485416666667,23.17,22.28
"155","CRAM","2018-08-24",22.5978723404255,23.12,22.2
"156","CRAM","2018-08-25",21.9202083333333,22.27,21.63
"157","CRAM","2018-08-26",21.8160416666667,22,21.62
"158","CRAM","2018-08-27",22.219375,22.83,21.56
"159","CRAM","2018-08-28",22.245625,22.74,21.95
"160","CRAM","2018-08-29",21.8370833333333,22.17,21.32
"161","CRAM","2018-08-30",21.0952083333333,21.44,20.51
"162","CRAM","2018-08-31",20.86,21.42,20.36
"163","CRAM","2018-09-01",20.9783333333333,21.5,20.31
"164","CRAM","2018-09-02",21.568125,22.22,20.88
"165","CRAM","2018-09-03",21.6647916666667,21.96,21.26
"166","CRAM","2018-09-04",21.96125,22.64,21.22
"167","CRAM","2018-09-05",21.6377083333333,21.8,21.5
"168","CRAM","2018-09-06",21.1904166666667,21.53,20.54
"169","CRAM","2018-09-07",21.0289583333333,21.78,20.49
"170","CRAM","2018-09-08",20.7922916666667,21.48,20.17
"171","CRAM","2018-09-09",20.394375,21.15,19.74
"172","CRAM","2018-09-10",20.0279166666667,20.66,19.53
"173","CRAM","2018-09-11",19.9952083333333,20.58,19.46
"174","CRAM","2018-09-12",20.3382978723404,21.27,19.67
"175","CRAM","2018-09-13",20.3729166666667,20.95,19.71
"176","CRAM","2018-09-14",20.67625,21.34,20.06
"177","CRAM","2018-09-15",21.31875,22.27,20.34
"178","CRAM","2018-09-16",22.11875,23.14,21.37
"179","CRAM","2018-09-17",22.5477083333333,23.44,21.86
"180","CRAM","2018-09-18",22.0872916666667,22.84,21.37
"181","CRAM","2018-09-19",20.894375,21.34,20.31
"182","CRAM","2018-09-20",20.0075,20.29,19.69
"183","CRAM","2018-09-21",19.3454166666667,19.68,19.02
"184","CRAM","2018-09-22",18.444375,19,17.79
"185","CRAM","2018-09-23",17.749375,18.03,17.42
"186","CRAM","2018-09-24",17.594375,18.04,17.19
"187","CRAM","2018-09-25",17.3639583333333,17.67,17.13
"188","CRAM","2018-09-26",17.0389361702128,17.3,16.6
"189","CRAM","2018-09-27",16.3139583333333,16.64,15.85
"190","CRAM","2018-09-28",15.6629166666667,15.86,15.31
"191","CRAM","2018-09-29",15.0166666666667,15.31,14.49
"192","CRAM","2018-09-30",14.1922916666667,14.49,13.8
"193","CRAM","2018-10-01",13.795625,14.21,13.48
"194","CRAM","2018-10-02",13.35125,13.56,13.08
"195","CRAM","2018-10-03",13.1660416666667,13.31,13.02
"196","CRAM","2018-10-04",13.154375,13.55,12.94
"197","CRAM","2018-10-05",12.7639583333333,13.13,12.27
"198","CRAM","2018-10-06",11.959375,12.24,11.78
"199","CRAM","2018-10-07",11.7929268292683,11.95,11.64
"200","CRAM","2019-04-28",5.18,5.28,5.09
"201","CRAM","2019-04-29",6.578,7.04,6.18
"202","CRAM","2019-04-30",5.86309523809524,6.14,5.62
"203","CRAM","2019-05-01",5.57041666666667,5.77,5.23
"204","CRAM","2019-05-02",5.318125,5.45,5.19
"205","CRAM","2019-05-03",5.43553191489362,5.66,5.27
"206","CRAM","2019-05-04",7.25648648648649,8.32,5.43
"207","CRAM","2019-05-05",8.50375,9.14,6.19
"208","CRAM","2019-05-06",9.25333333333333,9.89,8.68
"209","CRAM","2019-05-07",9.70325,10.47,9.13
"210","CRAM","2019-05-08",11.1613043478261,12.71,9.24
"211","CRAM","2019-05-09",9.72145833333333,10.45,8.74
"212","CRAM","2019-05-10",8.41208333333333,8.76,7.9
"213","CRAM","2019-05-11",8.22170212765957,8.45,7.92
"214","CRAM","2019-05-12",9.61933333333333,10.5,8.18
"215","CRAM","2019-05-13",11.1767391304348,12.13,9.48
"216","CRAM","2019-05-14",11.9422727272727,13.35,10.68
"217","CRAM","2019-05-15",12.7378947368421,13.64,10.71
"218","CRAM","2019-05-16",14.706511627907,16.12,12.74
"219","CRAM","2019-05-17",14.8394117647059,15.51,14.16
"220","CRAM","2019-05-18",15.1182978723404,16.18,14.14
"221","CRAM","2019-05-19",13.2129166666667,14.54,11.91
"222","CRAM","2019-05-20",11.0741666666667,11.89,10.46
"223","CRAM","2019-05-21",11.4467391304348,12.23,10.45
"224","CRAM","2019-05-22",12.4041666666667,13.16,11.25
"225","CRAM","2019-05-23",11.9779166666667,12.1,11.8
"226","CRAM","2019-05-24",11.8910416666667,12.07,11.72
"227","CRAM","2019-05-25",11.9423404255319,12.05,11.71
"228","CRAM","2019-05-26",13.0816666666667,13.47,12.04
"229","CRAM","2019-05-27",15.3625,17.06,13.24
"230","CRAM","2019-05-28",14.4770833333333,15.11,13.74
"231","CRAM","2019-05-29",14.2464583333333,14.97,13.7
"232","CRAM","2019-05-30",15.59,16.73,13.88
"233","CRAM","2019-05-31",17.2211111111111,18.29,15.85
"234","CRAM","2019-06-01",17.7994285714286,18.68,16.9
"235","CRAM","2019-06-02",17.9968292682927,18.9,17.28
"236","CRAM","2019-06-03",17.7748936170213,18.7,17.04
"237","CRAM","2019-06-04",17.101875,17.34,16.6
"238","CRAM","2019-06-05",18.2339024390244,19.25,16.58
"239","CRAM","2019-06-06",19.2254347826087,20.14,18.62
"240","CRAM","2019-06-07",20.4762222222222,21.71,18.61
"241","CRAM","2019-06-08",22.4316666666667,23.41,20.68
"242","CRAM","2019-06-09",23.1370212765957,24.22,22
"243","CRAM","2019-06-10",22.1652083333333,23.34,20.59
"244","CRAM","2019-06-11",20.8289583333333,21.49,20.08
"245","CRAM","2019-06-12",20.6765909090909,21.23,20.06
"246","CRAM","2019-06-13",20.0054166666667,20.54,19.08
"247","CRAM","2019-06-14",19.4746808510638,19.96,18.96
"248","CRAM","2019-06-15",18.61125,18.91,18.16
"249","CRAM","2019-06-16",19.2013636363636,20.39,18.13
"250","CRAM","2019-06-17",19.565,20.64,18.59
"251","CRAM","2019-06-18",20.2612765957447,20.99,19.07
"252","CRAM","2019-06-19",20.2174468085106,20.81,19.69
"253","CRAM","2019-06-20",20.7364583333333,21.72,19.71
"254","CRAM","2019-06-21",20.7893617021277,21.54,20.08
"255","CRAM","2019-06-22",21.3854347826087,22.54,20.21
"256","CRAM","2019-06-23",21.4545833333333,22.37,20.39
"257","CRAM","2019-06-24",20.7977083333333,21.05,20.37
"258","CRAM","2019-06-25",20.4322916666667,20.83,19.95
"259","CRAM","2019-06-26",20.6228260869565,21.18,19.96
"260","CRAM","2019-06-27",21.3569565217391,22.17,20.37
"261","CRAM","2019-06-28",22.305,22.97,21.4
"262","CRAM","2019-06-29",23.4212195121951,25.24,22.18
"263","CRAM","2019-06-30",24.4972916666667,25.67,23.27
"264","CRAM","2019-07-01",23.7674468085106,24.22,23.26
"265","CRAM","2019-07-02",23.3602083333333,23.64,23.03
"266","CRAM","2019-07-03",24.1078723404255,25.17,23.01
"267","CRAM","2019-07-04",25.6132558139535,27.37,23.97
"268","CRAM","2019-07-05",25.2473913043478,25.84,24.74
"269","CRAM","2019-07-06",25.4222222222222,26.59,24.69
"270","CRAM","2019-07-07",25.5204166666667,26.69,24.56
"271","CRAM","2019-07-08",24.9779166666667,25.74,24.22
"272","CRAM","2019-07-09",25.2628260869565,26.53,24.19
"273","CRAM","2019-07-10",25.603125,26.42,24.79
"274","CRAM","2019-07-11",25.2920833333333,25.86,24.41
"275","CRAM","2019-07-12",24.7772916666667,25.44,24.1
"276","CRAM","2019-07-13",24.6604255319149,25.16,24.05
"277","CRAM","2019-07-14",24.9495833333333,25.82,24.33
"278","CRAM","2019-07-15",25.3747826086957,26.14,24.3
"279","CRAM","2019-07-16",25.56,26.56,25.07
"280","CRAM","2019-07-17",25.8275,26.5,25.19
"281","CRAM","2019-07-18",25.975625,26.68,25.41
"282","CRAM","2019-07-19",25.3833333333333,25.61,25.19
"283","CRAM","2019-07-20",25.9578260869565,27.02,25.22
"284","CRAM","2019-07-21",25.1877083333333,25.51,24.52
"285","CRAM","2019-07-22",24.8752083333333,25.62,24.16
"286","CRAM","2019-07-23",24.3723404255319,24.76,23.81
"287","CRAM","2019-07-24",24.3039583333333,24.97,23.76
"288","CRAM","2019-07-25",24.8120833333333,25.71,23.9
"289","CRAM","2019-07-26",24.9860869565217,25.8,24.39
"290","CRAM","2019-07-27",24.4333333333333,24.93,24.02
"291","CRAM","2019-07-28",24.5029166666667,24.96,24.01
"292","CRAM","2019-07-29",24.7352083333333,25.26,24.17
"293","CRAM","2019-07-30",24.0885416666667,24.46,23.46
"294","CRAM","2019-07-31",23.589375,24.01,23.01
"295","CRAM","2019-08-01",23.8614583333333,25,22.99
"296","CRAM","2019-08-02",24.0854166666667,24.86,23.25
"297","CRAM","2019-08-03",24.5927659574468,25.44,23.81
"298","CRAM","2019-08-04",25.2382978723404,26.21,24.35
"299","CRAM","2019-08-05",25.73625,26.69,24.73
"300","CRAM","2019-08-06",25.2108333333333,25.66,24.52
"301","CRAM","2019-08-07",25.02125,25.56,24.49
"302","CRAM","2019-08-08",24.739375,25.13,24.16
"303","CRAM","2019-08-09",24.150625,24.63,23.48
"304","CRAM","2019-08-10",23.64125,24.13,23.2
"305","CRAM","2019-08-11",24.0627083333333,25.01,23.17
"306","CRAM","2019-08-12",24.4615217391304,25.22,23.68
"307","CRAM","2019-08-13",24.668125,25.62,23.83
"308","CRAM","2019-08-14",23.390625,23.78,22.73
"309","CRAM","2019-08-15",23.2539583333333,24.19,22.67
"310","CRAM","2019-08-16",23.1245833333333,23.93,22.6
"311","CRAM","2019-08-17",22.4920833333333,22.85,22.14
"312","CRAM","2019-08-18",23.0539583333333,23.91,22.11
"313","CRAM","2019-08-19",22.4591666666667,22.76,21.84
"314","CRAM","2019-08-20",22.2779166666667,22.91,21.77
"315","CRAM","2019-08-21",22.3402083333333,22.78,21.89
"316","CRAM","2019-08-22",22.1597872340426,22.55,21.7
"317","CRAM","2019-08-23",21.7345833333333,22.12,21.18
"318","CRAM","2019-08-24",21.7397916666667,22.52,21.1
"319","CRAM","2019-08-25",21.5235416666667,22.3,20.99
"320","CRAM","2019-08-26",21.2425,21.68,20.94
"321","CRAM","2019-08-27",20.8110416666667,21.01,20.5
"322","CRAM","2019-08-28",20.4035416666667,20.82,19.85
"323","CRAM","2019-08-29",19.3816666666667,19.83,18.87
"324","CRAM","2019-08-30",18.730625,18.97,18.3
"325","CRAM","2019-08-31",18.581914893617,18.98,18.25
"326","CRAM","2019-09-01",18.6102083333333,19.07,18.25
"327","CRAM","2019-09-02",18.5497826086957,18.91,18.26
"328","CRAM","2019-09-03",18.8036842105263,19.61,18.33
"329","CRAM","2019-09-04",18.143125,18.31,17.82
"330","CRAM","2019-09-05",18.2664583333333,18.83,17.79
"331","CRAM","2019-09-06",17.844375,18,17.65
"332","CRAM","2019-09-07",17.718125,18.05,17.48
"333","CRAM","2019-09-08",17.5354166666667,17.87,17.21
"334","CRAM","2019-09-09",17.2014583333333,17.39,16.91
"335","CRAM","2019-09-10",17.0733333333333,17.35,16.86
"336","CRAM","2019-09-11",17.5186956521739,17.98,16.9
"337","CRAM","2019-09-12",17.2454166666667,17.63,16.73
"338","CRAM","2019-09-13",16.4120833333333,16.71,16.13
"339","CRAM","2019-09-14",16.2552083333333,16.63,15.91
"340","CRAM","2019-09-15",16.4914583333333,17.03,15.88
"341","CRAM","2019-09-16",16.9947916666667,17.34,16.52
"342","CRAM","2019-09-17",18.1583333333333,18.98,16.98
"343","CRAM","2019-09-18",18.641875,19.07,18.14
"344","CRAM","2019-09-19",18.8002083333333,19.16,18.09
"345","CRAM","2019-09-20",19.3385416666667,19.86,18.81
"346","CRAM","2019-09-21",20.3477083333333,20.98,19.43
"347","CRAM","2019-09-22",20.4664583333333,20.73,20.24
"348","CRAM","2019-09-23",19.815,20.2,19.16
"349","CRAM","2019-09-24",19.161875,19.59,18.65
"350","CRAM","2019-09-25",19.1602083333333,19.8,18.56
"351","CRAM","2019-09-26",18.6204166666667,19.08,17.88
"352","CRAM","2019-09-27",17.7716666666667,18.22,17.36
"353","CRAM","2019-09-28",17.0639583333333,17.33,16.68
"354","CRAM","2019-09-29",16.6785416666667,17.17,16.15
"355","CRAM","2019-09-30",15.8241666666667,16.11,15.57
"356","CRAM","2019-10-01",15.9882978723404,16.41,15.49
"357","CRAM","2019-10-02",15.9864583333333,16.33,15.53
"358","CRAM","2019-10-03",15.0425,15.49,14.57
"359","CRAM","2019-10-04",14.4379166666667,14.62,14.13
"360","CRAM","2019-10-05",13.8995833333333,14.12,13.52
"361","CRAM","2019-10-06",13.2617021276596,13.52,12.97
"362","CRAM","2019-10-07",12.9547916666667,13.25,12.66
"363","CRAM","2019-10-08",12.7191666666667,12.94,12.47
"364","CRAM","2019-10-09",12.7304166666667,13.11,12.43
"365","CRAM","2019-10-10",12.7427083333333,13.07,12.42
"366","CRAM","2019-10-11",12.7702083333333,12.87,12.56
"367","CRAM","2019-10-12",12.5191666666667,12.92,11.87
"368","CRAM","2019-10-13",11.3466666666667,11.84,10.88
"369","CRAM","2019-10-14",10.5708333333333,10.86,10.19
"370","CRAM","2019-10-15",10.0904166666667,10.36,9.82
"371","CRAM","2019-10-16",9.575,9.79,9.34
"372","CRAM","2019-10-17",9.27708333333333,9.39,9.14
"373","CRAM","2019-10-18",9.208125,9.57,8.91
"374","CRAM","2019-10-19",8.980625,9.18,8.84
"375","CRAM","2019-10-20",8.89458333333333,8.94,8.83
"376","CRAM","2019-10-21",9.17875,9.49,8.82
"377","CRAM","2019-10-22",9.05510638297872,9.16,8.95
"378","CRAM","2019-10-23",8.84708333333333,8.98,8.65
"379","CRAM","2019-10-24",8.515,8.7,8.33
"380","CRAM","2019-10-25",8.19333333333333,8.35,7.96
"381","CRAM","2019-10-26",7.90583333333333,8.24,7.62
"382","CRAM","2019-10-27",7.68020833333333,7.83,7.5
"383","CRAM","2019-10-28",7.480625,7.68,7.35
"384","CRAM","2019-10-29",7.303125,7.53,7.11
"385","CRAM","2019-10-30",7.02229166666667,7.34,6.71
"386","CRAM","2019-10-31",6.596875,6.8,6.35
"387","CRAM","2019-11-01",6.10958333333333,6.34,5.8
"388","CRAM","2019-11-02",5.66270833333333,5.79,5.49
"389","CRAM","2019-11-03",5.27395833333333,5.49,5.03
"390","CRAM","2019-11-04",5.14708333333333,5.32,5.01
"391","CRAM","2021-05-27",17.648275862069,18.57,16.81
"392","CRAM","2021-05-28",16.02875,16.74,14.92
"393","CRAM","2021-05-29",15.5464583333333,16.61,14.78
"394","CRAM","2021-05-30",16.5479166666667,18.29,14.94
"395","CRAM","2021-05-31",15.6472916666667,16,15.19
"396","CRAM","2021-06-01",16.3120833333333,17.61,15.17
"397","CRAM","2021-06-02",18.5271428571429,20.52,15.81
"398","CRAM","2021-06-03",18.358,18.65,18.24
"399","CRAM","2021-06-04",18.9354545454545,19.5,18.4
"400","CRAM","2021-06-05",20.8425581395349,22.54,18.43
"401","CRAM","2021-06-06",22.4990243902439,23.87,20.5
"402","CRAM","2021-06-07",23.26,24.53,22.21
"403","CRAM","2021-06-08",24.7246666666667,25.85,22.66
"404","CRAM","2021-06-09",25.8635416666667,27.41,24.6
"405","CRAM","2021-06-10",27.0283333333333,28.79,24.99
"406","CRAM","2021-06-11",26.1142553191489,27.55,24.94
"407","CRAM","2021-06-12",26.23875,27.53,24.88
"408","CRAM","2021-06-13",25.5992307692308,26.6,24.65
"409","CRAM","2021-06-14",24.9536956521739,25.88,23.79
"410","CRAM","2021-06-15",23.8892857142857,24.21,23.76
"411","CRAM","2021-06-16",23.8905,25.13,22.8
"412","CRAM","2021-06-17",23.9097826086957,25.35,22.78
"413","CRAM","2021-06-18",24.1668085106383,25.79,23.23
"414","CRAM","2021-06-19",23.8595833333333,24.49,23.08
"415","CRAM","2021-06-20",23.4935416666667,24.46,22.7
"416","CRAM","2021-06-21",22.21875,23.04,21.12
"417","CRAM","2021-06-22",20.8304166666667,21.41,20.09
"418","CRAM","2021-06-23",20.3864583333333,21.07,19.79
"419","CRAM","2021-06-24",21.078125,22.41,19.76
"420","CRAM","2021-06-25",21.38,21.78,20.55
"421","CRAM","2021-06-26",22.873125,24.56,21
"422","CRAM","2021-06-27",22.39625,22.7,21.9
"423","CRAM","2021-06-28",22.6422916666667,24.16,21.86
"424","CRAM","2021-06-29",23.03875,24.28,22.04
"425","CRAM","2021-06-30",23.1647916666667,23.92,22.6
"426","CRAM","2021-07-01",23.7739583333333,24.86,22.59
"427","CRAM","2021-07-02",23.8658333333333,24.96,23.01
"428","CRAM","2021-07-03",24.2631914893617,25.75,22.95
"429","CRAM","2021-07-04",24.9379166666667,25.94,23.6
"430","CRAM","2021-07-05",25.6002083333333,26.66,24.54
"431","CRAM","2021-07-06",26.1154166666667,26.77,25.17
"432","CRAM","2021-07-07",24.8195833333333,25.68,23.57
"433","CRAM","2021-07-08",22.9204166666667,23.52,22.06
"434","CRAM","2021-07-09",23.0233333333333,24.67,22.02
"435","CRAM","2021-07-10",23.7595833333333,25.51,22.12
"436","CRAM","2021-07-11",24.3227083333333,26.66,22.73
"437","CRAM","2021-07-12",24.6347916666667,26.06,23.2
"438","CRAM","2021-07-13",24.6481578947368,25.95,23.84
"439","CRAM","2021-07-14",24.8117391304348,26.51,24.06
"440","CRAM","2021-07-15",24.6405128205128,25.95,23.93
"441","CRAM","2021-07-16",24.2775,24.91,23.87
"442","CRAM","2021-07-17",25.2928947368421,27.17,23.84
"443","CRAM","2021-07-18",25.9047619047619,27.61,24.34
"444","CRAM","2021-07-19",26.050243902439,27.71,24.85
"445","CRAM","2021-07-20",25.575625,26.61,24.98
"446","CRAM","2021-07-21",24.7889583333333,25.4,23.87
"447","CRAM","2021-07-22",24.0687096774194,24.54,23.78
"448","CRAM","2021-07-23",24.104375,24.89,23.65
"449","CRAM","2021-07-24",24.83,25.55,24
"450","CRAM","2021-07-25",24.7212121212121,25.44,24.33
"451","CRAM","2021-07-26",24.6597058823529,25.29,24.32
"452","CRAM","2021-07-27",24.9859259259259,26.29,24.34
"453","CRAM","2021-07-28",25.8497674418605,27.29,24.56
"454","CRAM","2021-07-29",25.17875,25.96,24.64
"455","CRAM","2021-07-30",25.005625,25.97,24.04
"456","CRAM","2021-07-31",24.7058974358974,25.91,24.02
"457","CRAM","2021-08-01",24.5465,25.34,23.82
"458","CRAM","2021-08-02",23.9758333333333,25.11,23.28
"459","CRAM","2021-08-03",23.629696969697,24.15,23.24
"460","CRAM","2021-08-04",23.8784444444444,24.57,23.31
"461","CRAM","2021-08-05",24.3615384615385,25.35,23.45
"462","CRAM","2021-08-06",23.4380555555556,23.91,23.02
"463","CRAM","2021-08-07",23.3981818181818,24.17,22.99
