uid,domainID,siteID,namedLocation,collectDate,identifiedDate,sampleID,sampleCode,referencePhotoID,referencePhotoCode,taxonID,targetTaxaPresent,scientificName,morphospeciesID,taxonRank,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,superfamily,family,subfamily,genus,specificEpithet,infraspecificEpithet,nauplii,zooMinimumLength,zooMaximumLength,zooMeanLength,zooWidth,individualCount,subsampleType,zooSubsampleVolume,estConcentratedSampleVolume,adjCountPerBottle,indeterminateSpecies,sampleCondition,distinctTaxon,taxonDatabaseID,taxonDatabaseName,identificationQualifier,identificationReferences,qcChecked,laboratoryName,internalLabName,identifiedBy,identificationRemarks,identificationHistoryID,dataQF
"7eb2d2c6-3443-48a4-91fd-38e546a5923d","D03","BARC","BARC.AOS.littoral2","2023-11-01T14:39Z","2025-01-03","BARC.20231101.SCHINDLER.3","A00000179611",,,"CONSP9","Y","Conochilus sp.",,"genus","Rotifera",,"Monogonta","Monogononta",,"Gnesiotrocha","Flosculariaceae",,,"Conochilidae",,"Conochilus","sp.",,"N",0.320,0.320,0.320,0.210,1,"fine",3.000,25,8,"N","condition OK",,"59417","ITIS",,"Haney, J.F. et al. 2013","N","Limnopro Aquatic Science, Inc.",,"D. McEwen",,,
"e8d2e4b7-45e7-4999-9889-98a82e4ab6ff","D03","BARC","BARC.AOS.littoral1","2023-11-01T14:39Z","2025-01-06","BARC.20231101.SCHINDLER.2","A00000179594",,,"KERSP","Y","Keratella sp.",,"genus","Rotifera",,"Monogonta","Monogononta",,"Pseudotrocha","Ploima",,,"Brachionidae",,"Keratella","sp.",,"N",0.080,0.120,0.100,0.050,61,"fine",5.000,50,610,"N","condition OK",,"58348","ITIS",,"Haney, J.F. et al. 2013","N","Limnopro Aquatic Science, Inc.",,"D. McEwen",,,
"f503a946-8821-4e01-b52a-f4a125825bd5","D03","BARC","BARC.AOS.littoral1","2023-11-01T14:39Z","2025-01-06","BARC.20231101.SCHINDLER.2","A00000179594",,,"ASCSP1","Y","Ascomorpha sp.",,"genus","Rotifera",,"Monogonta","Monogononta",,"Pseudotrocha","Ploima",,,"Gastropodidae",,"Ascomorpha","sp.",,"N",0.090,0.090,0.090,0.070,1,"fine",5.000,50,10,"N","condition OK",,"59167","ITIS",,"Haney, J.F. et al. 2013","N","Limnopro Aquatic Science, Inc.",,"D. McEwen",,,
"bb3e2766-2ee0-419f-9d96-a3c90b63dcd0","D03","BARC","BARC.AOS.littoral2","2023-11-01T14:39Z","2025-01-03","BARC.20231101.SCHINDLER.3","A00000179611",,,"CALSP1","Y","Calanoida sp.",,"order","Arthropoda","Crustacea","Maxillopoda","Copepoda","Neocopepoda","Gymnoplea","Calanoida",,,,,,"sp.",,"N",1.020,1.020,1.020,,1,"fine",3.000,25,8,"N","condition OK",,"85258","ITIS",,"Haney, J.F. et al. 2013","N","Limnopro Aquatic Science, Inc.",,"D. McEwen",,,
"781a23bd-e1a1-48e0-a362-21ca95e0ab9c","D03","BARC","BARC.AOS.buoy.c0","2023-11-01T14:39Z","2025-01-15","BARC.20231101.TOWNET.1","A00000179593",,,"COPSP","Y","Copepoda sp.",,"subclass","Arthropoda","Crustacea","Maxillopoda","Copepoda",,,,,,,,,"sp.",,"Y",0.110,0.240,0.160,,138,"fine",1.000,50,6900,"N","condition OK",,"85257","ITIS",,"Haney, J.F. et al. 2013","N","Limnopro Aquatic Science, Inc.",,"D. McEwen",,,
"5ab60feb-f865-46cd-9035-339f7fb8aa1f","D03","BARC","BARC.AOS.littoral2","2023-11-01T14:39Z","2025-01-03","BARC.20231101.SCHINDLER.3","A00000179611",,,"COPSP","Y","Copepoda sp.",,"subclass","Arthropoda","Crustacea","Maxillopoda","Copepoda",,,,,,,,,"sp.",,"Y",0.070,0.250,0.140,,210,"fine",3.000,25,1750,"N","condition OK",,"85257","ITIS",,"Haney, J.F. et al. 2013","N","Limnopro Aquatic Science, Inc.",,"D. McEwen",,,
"8151c422-04b6-4fb7-ad5f-ce7f4ae5cb7e","D03","BARC","BARC.AOS.buoy.c0","2023-11-01T14:39Z","2025-01-15","BARC.20231101.TOWNET.1","A00000179593",,,"DAPSP1","Y","Daphnia sp.",,"genus","Arthropoda","Crustacea","Branchiopoda","Phyllopoda",,,"Diplostraca","Cladocera",,"Daphniidae",,"Daphnia","sp.",,"N",0.350,0.580,0.480,,14,"fine",1.000,50,700,"N","condition OK",,"83873","ITIS",,"Haney, J.F. et al. 2013","N","Limnopro Aquatic Science, Inc.",,"D. McEwen",,,
"cf5d32e9-50ae-4d04-9fb7-6052a3bd7e31","D03","BARC","BARC.AOS.littoral2","2023-11-01T14:39Z","2025-01-03","BARC.20231101.SCHINDLER.3","A00000179611",,,"KERSP","Y","Keratella sp.",,"genus","Rotifera",,"Monogonta","Monogononta",,"Pseudotrocha","Ploima",,,"Brachionidae",,"Keratella","sp.",,"N",0.070,0.120,0.100,0.050,9,"fine",3.000,25,75,"N","condition OK",,"58348","ITIS",,"Haney, J.F. et al. 2013","N","Limnopro Aquatic Science, Inc.",,"D. McEwen",,,
"b3873658-82a5-41fb-8e31-323ec34800e7","D03","BARC","BARC.AOS.buoy.c0","2023-11-01T14:39Z","2025-01-15","BARC.20231101.TOWNET.1","A00000179593",,,"ASCSP1","Y","Ascomorpha sp.",,"genus","Rotifera",,"Monogonta","Monogononta",,"Pseudotrocha","Ploima",,,"Gastropodidae",,"Ascomorpha","sp.",,"N",0.080,0.080,0.080,0.060,1,"fine",1.000,50,50,"N","condition OK",,"59167","ITIS",,"Haney, J.F. et al. 2013","N","Limnopro Aquatic Science, Inc.",,"D. McEwen",,,
"a47bc953-063d-41ce-9201-0d0a56dd2ec0","D03","BARC","BARC.AOS.littoral2","2023-11-01T14:39Z","2025-01-03","BARC.20231101.SCHINDLER.3","A00000179611",,,"CYCSP","Y","Cyclopoida sp.",,"order","Arthropoda","Crustacea","Maxillopoda","Copepoda","Neocopepoda","Podoplea","Cyclopoida",,,,,,"sp.",,"N",0.200,0.460,0.310,,75,"fine",3.000,25,625,"N","condition OK",,"88530","ITIS",,"Haney, J.F. et al. 2013","N","Limnopro Aquatic Science, Inc.",,"D. McEwen",,,
