uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,additionalCoordUncertainty,geodeticDatum,elevation,elevationUncertainty,aquaticSiteType,startDate,collectDate,eventID,boutNumber,sampleID,sampleCode,sampleCondition,samplingProtocolVersion,samplingImpractical,biophysicalCriteria,affectedByWind,samplerType,sampleNumber,towsTrapsNumber,towsTrapsVolume,zooDepth1,zooDepth2,zooDepth3,remarks,recordedBy,collectedBy,dataQF
"77ad0946-0eec-45dd-a45d-232f5b0bf01b","D09","PRPO","PRPO.AOS.littoral2",47.131108,-99.250809,1.0,10.0,"WGS84",591.9,1.0,"lake","2020-07-13T14:06Z","2020-07-13T14:06Z","PRPO.20200713",2,"PRPO.20200713.SCHINDLER.2","A00000088179",,"NEON.DOC.001194vJ",,"OK - within bout window","N","Schindler-Patalas",2,2,24.00,0.5,0.9,,,"0000-0003-4092-4649","0000-0002-1892-7221",
"29afd920-0995-4edb-a7d9-219016ca411c","D09","PRPO","PRPO.AOS.littoral1",47.129671,-99.254694,1.0,10.0,"WGS84",591.7,1.0,"lake","2020-07-13T14:06Z","2020-07-13T14:06Z","PRPO.20200713",2,"PRPO.20200713.SCHINDLER.1","A00000088178",,"NEON.DOC.001194vJ",,"OK - within bout window","N","Schindler-Patalas",1,2,24.00,0.5,0.9,,,"0000-0003-4092-4649","0000-0002-1892-7221",
"9583bb64-f590-420d-bde1-c27f41bfa37a","D09","PRPO","PRPO.AOS.buoy.c0",47.130692,-99.253482,10.0,10.0,"WGS84",590.0,10.0,"lake","2020-07-13T14:06Z","2020-07-13T14:06Z","PRPO.20200713",2,"PRPO.20200713.SCHINDLER.3","A00000088180",,"NEON.DOC.001194vJ",,"OK - within bout window","N","Schindler-Patalas",3,3,36.00,0.5,1.3,2.1,,"0000-0003-4092-4649","0000-0002-1892-7221",
