uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,additionalCoordUncertainty,geodeticDatum,elevation,elevationUncertainty,aquaticSiteType,startDate,collectDate,eventID,boutNumber,sampleID,sampleCode,sampleCondition,samplingProtocolVersion,samplingImpractical,biophysicalCriteria,affectedByWind,samplerType,sampleNumber,towsTrapsNumber,towsTrapsVolume,zooDepth1,zooDepth2,zooDepth3,remarks,recordedBy,collectedBy,dataQF
"56a3f1a4-0af4-43cd-aaf3-48366429dc8e","D09","PRLA","PRLA.AOS.buoy.c0",47.159718,-99.118723,10.0,10.0,"WGS84",561.0,10.0,"lake","2019-09-10T13:24Z","2019-09-10T13:24Z","PRLA.20190910",3,"PRLA.20190910.SCHINDLER.3","A00000084772",,"NEON.DOC.001194vH",,,,"Schindler-Patalas",3,3,36.00,0.5,1.4,2.4,,"0000-0002-1892-7221","0000-0002-9635-4684",
"5b4952be-a4dc-4003-8bd8-3bf16f14148e","D09","PRLA","PRLA.AOS.littoral2",47.160850,-99.120215,1.1,10.0,"WGS84",562.3,1.0,"lake","2019-09-10T13:24Z","2019-09-10T13:24Z","PRLA.20190910",3,"PRLA.20190910.SCHINDLER.2","A00000084757",,"NEON.DOC.001194vH",,,,"Schindler-Patalas",2,2,24.00,0.5,0.5,,,"0000-0002-1892-7221","0000-0002-9635-4684",
"bc5fe8ff-94ef-4434-ab3e-f24fdf08b931","D09","PRLA","PRLA.AOS.littoral1",47.159093,-99.114228,1.1,10.0,"WGS84",562.4,1.0,"lake","2019-09-10T13:24Z","2019-09-10T13:24Z","PRLA.20190910",3,"PRLA.20190910.SCHINDLER.1","A00000084778",,"NEON.DOC.001194vH",,,,"Schindler-Patalas",1,2,24.00,0.5,0.9,,,"0000-0002-1892-7221","0000-0002-9635-4684",
